review_id,customer_name,age,brand,model,price_usd,price_local,currency,exchange_rate_to_usd,rating,review_text,sentiment,country,language,review_date,verified_purchase,battery_life_rating,camera_rating,performance_rating,design_rating,display_rating,review_length,word_count,helpful_votes,source
28832,Michele Salas,24,Xiaomi,Poco X6,464.47,A$710.64,AUD,1.53,4,Display is crisp and vibrant — perfect for gaming. Best purchase of the year!,Positive,Australia,English,2025-03-13,True,2,4,3,3,3,77,14,5,Flipkart
28833,Walter Sullivan,28,Motorola,Edge 50,733.49,A$1122.24,AUD,1.53,4,Absolutely love this phone! The camera is next level. Best purchase of the year!,Positive,Australia,English,2023-09-17,True,4,5,3,3,5,80,14,10,AliExpress
28834,Jeffery Joseph,37,Motorola,Edge 50,310.19,$310.19,USD,1.0,5,Display is crisp and vibrant — perfect for gaming. No regrets buying this one.,Positive,USA,English,2023-04-28,True,5,4,4,5,3,78,14,6,eBay
28835,Hritik Karpe,29,OnePlus,OnePlus 12,680.61,₹56490.63,INR,83.0,5,Design feels premium and stylish. Loving it so far!,Positive,India,Hindi,2022-12-23,True,4,4,3,4,3,51,9,5,eBay
28836,Paul Larson,20,Motorola,Edge 50,423.49,C$584.42,CAD,1.38,2,Software updates are delayed sometimes. Fine but could be better.,Neutral,Canada,English,2023-07-01,True,1,2,1,1,3,65,10,2,eBay
28837,James Johnson,18,Apple,iPhone 13,1428.89,C$1971.87,CAD,1.38,5,Worth every penny. Highly recommended! Absolutely worth it!,Positive,Canada,English,2024-04-19,True,4,4,4,5,4,59,8,6,BestBuy
28838,Leonore Reinhardt-Mude,33,Realme,Realme Narzo 70,526.08,€489.25,EUR,0.93,1,"Phone is fine, not the best in this range. Fine but could be better.",Neutral,Germany,German,2023-10-14,True,2,1,1,1,3,68,14,1,Flipkart
28839,Marianne Etzler,22,Motorola,Moto G Power,490.2,€455.89,EUR,0.93,1,Camera quality is very poor indoors. Returning this soon.,Negative,Germany,German,2024-07-18,True,1,1,1,1,1,57,9,0,eBay
28840,Amy Baxter,24,Apple,iPhone 14,1045.78,A$1600.04,AUD,1.53,2,Camera quality is very poor indoors. Not up to the mark.,Negative,Australia,English,2023-02-06,True,1,3,1,1,1,56,11,1,AliExpress
28841,Manuel Walters,35,Realme,Realme Narzo 70,449.0,$449.0,USD,1.0,4,Smooth performance even after months of use. Loving it so far!,Positive,USA,English,2024-05-04,True,4,4,5,4,4,62,11,3,Flipkart
28842,Donald Rodriguez,38,OnePlus,OnePlus 12,359.47,A$549.99,AUD,1.53,3,Worth every penny. Highly recommended! Best purchase of the year!,Positive,Australia,English,2025-03-28,True,2,2,2,3,2,65,10,3,Flipkart
28843,Philip Cook,44,OnePlus,OnePlus 12,852.66,A$1304.57,AUD,1.53,2,Sound quality is okay but not very loud. Fine but could be better.,Neutral,Australia,English,2024-08-30,True,2,3,2,1,1,66,13,2,eBay
28844,Isaac Moraes,37,OnePlus,OnePlus 12,664.76,R$3789.13,BRL,5.7,2,Software updates are delayed sometimes. Okay for casual use.,Neutral,Brazil,Portuguese,2024-09-09,True,1,2,1,2,1,60,9,5,eBay
28845,Dr. Dirk Hecker B.Eng.,33,Motorola,Moto G Power,242.95,€225.94,EUR,0.93,5,Fast charging is a lifesaver. Best purchase of the year!,Positive,Germany,German,2024-07-12,True,5,4,4,4,3,56,10,4,Amazon
28846,Shari Oconnor,28,Samsung,Galaxy Note 20,516.87,$516.87,USD,1.0,3,Not bad for daily use but could be optimized. Fine but could be better.,Neutral,USA,English,2023-01-10,True,1,1,4,1,3,71,14,0,Flipkart
28847,Ayse Beier MBA.,34,Xiaomi,Mi 13 Pro,693.12,€644.6,EUR,0.93,5,Absolutely love this phone! The camera is next level. Loving it so far!,Positive,Germany,German,2023-06-14,True,4,5,5,4,5,71,13,7,BestBuy
28848,Maria Luísa da Cunha,31,Apple,iPhone 14,1462.08,R$8333.86,BRL,5.7,1,Battery drains too fast even on standby. Not up to the mark.,Negative,Brazil,Portuguese,2024-05-25,True,1,1,1,1,1,60,12,2,BestBuy
28849,Ester Peixoto,34,Xiaomi,Mi 13 Pro,438.35,R$2498.6,BRL,5.7,4,Smooth performance even after months of use. Absolutely worth it!,Positive,Brazil,Portuguese,2023-07-08,True,3,4,4,3,4,65,10,5,Amazon
28850,Davi Miguel Carvalho,27,Realme,Realme Narzo 70,455.0,R$2593.5,BRL,5.7,2,"Performance is average, camera okay. Fine but could be better.",Neutral,Brazil,Portuguese,2023-02-26,True,2,2,2,2,1,62,10,2,BestBuy
28851,Matteo Pinto,36,Xiaomi,Redmi Note 13,286.83,R$1634.93,BRL,5.7,3,Sound quality is okay but not very loud. Fine but could be better.,Neutral,Brazil,Portuguese,2024-01-25,True,1,4,3,3,2,66,13,1,Flipkart
28852,Herwig Schmidtke MBA.,19,Xiaomi,Redmi Note 13,417.27,€388.06,EUR,0.93,3,Worth every penny. Highly recommended! No regrets buying this one.,Positive,Germany,German,2023-05-27,False,3,3,1,1,2,66,10,5,eBay
28853,David Nelson,32,Xiaomi,Poco X6,489.94,A$749.61,AUD,1.53,2,Not bad for daily use but could be optimized. Fine but could be better.,Neutral,Australia,English,2025-01-07,True,3,3,2,1,1,71,14,3,eBay
28854,Garry Mann,37,Google,Pixel 6,899.78,£701.83,GBP,0.78,3,Smooth performance even after months of use. No regrets buying this one.,Positive,UK,English,2024-10-04,True,3,2,2,3,3,72,12,4,Amazon
28855,Kayla Hall,37,Samsung,Galaxy Note 20,998.22,A$1527.28,AUD,1.53,2,Sound quality is okay but not very loud. Average experience overall.,Neutral,Australia,English,2025-02-10,True,2,3,2,2,1,68,11,2,Amazon
28856,Whitney Kelly,50,OnePlus,OnePlus Nord 3,883.95,د.إ3244.1,AED,3.67,4,"Face unlock is instant, super smooth. Loving it so far!",Positive,UAE,English,2025-02-26,True,4,4,2,3,3,55,10,2,AliExpress
28857,Kelly Marshall,27,Realme,Realme 12 Pro,562.73,£438.93,GBP,0.78,2,Camera quality is very poor indoors. Very disappointed.,Negative,UK,English,2023-08-14,True,2,1,1,1,3,55,8,3,Flipkart
28858,Amanda Grimes,35,Realme,Realme Narzo 70,401.31,C$553.81,CAD,1.38,2,Software updates are delayed sometimes. Fine but could be better.,Neutral,Canada,English,2023-05-13,True,1,3,2,2,1,65,10,2,eBay
28859,Jesse Welch,24,Realme,Realme 12 Pro,244.74,C$337.74,CAD,1.38,4,Loving the clean UI and fast updates. Absolutely worth it!,Positive,Canada,English,2024-12-19,True,3,4,4,4,4,58,10,6,Flipkart
28860,Rohan Chaudhari,18,Xiaomi,Poco X6,300.06,₹24904.98,INR,83.0,2,Overheats quickly while gaming. Wouldn’t recommend.,Negative,India,Hindi,2023-06-17,False,2,3,2,1,2,51,6,1,BestBuy
28861,Hanny Etzold,23,OnePlus,OnePlus Nord 3,569.05,€529.22,EUR,0.93,1,Customer service was disappointing. Wouldn’t recommend.,Negative,Germany,German,2023-10-28,True,1,1,2,1,1,55,6,5,BestBuy
28862,Bradley Watson,21,Google,Pixel 8,809.92,د.إ2972.41,AED,3.67,4,Smooth performance even after months of use. Loving it so far!,Positive,UAE,English,2024-08-21,True,2,3,4,3,3,62,11,4,Amazon
28863,Holly Anderson,27,Motorola,Moto G Power,675.91,$675.91,USD,1.0,3,"Does what it’s supposed to, nothing special. Average experience overall.",Neutral,USA,English,2024-07-14,True,3,2,4,4,3,72,10,2,BestBuy
28864,Lawrence Ahmed,19,Apple,iPhone 14,1406.21,£1096.84,GBP,0.78,2,Software updates are delayed sometimes. Average experience overall.,Neutral,UK,English,2025-06-24,True,1,1,2,2,2,67,8,4,AliExpress
28865,Laura Jones,45,Google,Pixel 8,542.73,A$830.38,AUD,1.53,3,Loving the clean UI and fast updates. Best purchase of the year!,Positive,Australia,English,2025-03-20,True,3,2,3,3,3,64,12,6,BestBuy
28866,Lorraine Hope,24,Google,Pixel 8,884.8,£690.14,GBP,0.78,2,Neutral feelings — neither great nor bad. Okay for casual use.,Neutral,UK,English,2023-12-03,True,1,1,1,3,1,62,11,3,Amazon
28867,Dr Josh Harris,34,Realme,Realme Narzo 70,443.61,£346.02,GBP,0.78,4,"Face unlock is instant, super smooth. Best purchase of the year!",Positive,UK,English,2024-11-12,False,3,3,5,2,2,64,11,7,eBay
28868,Anita Nguyen,18,Motorola,Edge 50,409.16,$409.16,USD,1.0,5,"Face unlock is instant, super smooth. Best purchase of the year!",Positive,USA,English,2024-09-18,True,5,4,4,5,4,64,11,4,Amazon
28869,Joshua Anderson,18,Samsung,Galaxy S24,1361.81,$1361.81,USD,1.0,4,Battery easily lasts a day with heavy use. No regrets buying this one.,Positive,USA,English,2024-11-12,False,4,4,2,5,4,70,13,7,Amazon
28870,Gregory Chavez,30,Apple,iPhone 15 Pro,1100.41,A$1683.63,AUD,1.53,1,"Performance is average, camera okay. Fine but could be better.",Neutral,Australia,English,2024-04-06,False,1,1,1,1,1,62,10,1,eBay
28871,Laura Chambers,26,Xiaomi,Poco X6,445.49,C$614.78,CAD,1.38,2,Overheats quickly while gaming. Very disappointed.,Negative,Canada,English,2024-07-20,True,1,1,1,1,1,50,6,5,eBay
28872,Scott Perez,44,Xiaomi,Poco X6,247.54,A$378.74,AUD,1.53,3,Camera quality is very poor indoors. Very disappointed.,Negative,Australia,English,2025-05-15,True,3,3,3,1,3,55,8,3,Flipkart
28873,Mr Wayne Whitehead,19,OnePlus,OnePlus Nord 3,829.29,£646.85,GBP,0.78,3,Neutral feelings — neither great nor bad. Fine but could be better.,Neutral,UK,English,2024-06-03,True,3,2,4,2,2,67,12,0,AliExpress
28874,Jasmin Graves,31,Samsung,Galaxy S24,540.31,$540.31,USD,1.0,2,Not worth the money spent. Returning this soon.,Negative,USA,English,2024-06-28,True,1,1,2,2,2,47,8,1,Amazon
28875,Mrs Jayne Clarke,42,Samsung,Galaxy A55,1215.92,£948.42,GBP,0.78,4,Design feels premium and stylish. Absolutely worth it!,Positive,UK,English,2025-05-26,True,4,5,4,3,2,54,8,3,Flipkart
28876,David Ford,22,Google,Pixel 6,780.04,د.إ2862.75,AED,3.67,3,"Does what it’s supposed to, nothing special. Fine but could be better.",Neutral,UAE,English,2024-01-28,True,2,1,3,1,5,70,12,3,BestBuy
28877,Univ.Prof. Marten Schuchhardt,45,Samsung,Galaxy S24,1005.96,€935.54,EUR,0.93,4,Loving the clean UI and fast updates. Absolutely worth it!,Positive,Germany,German,2023-08-02,False,3,3,4,2,4,58,10,7,eBay
28878,Amanda Blankenship,33,OnePlus,OnePlus 11R,406.8,د.إ1492.96,AED,3.67,2,Worth every penny. Highly recommended! No regrets buying this one.,Positive,UAE,English,2024-09-09,True,2,1,1,1,1,66,10,11,Flipkart
28879,Nicole Wright,22,OnePlus,OnePlus 12,749.41,د.إ2750.33,AED,3.67,4,Worth every penny. Highly recommended! Best purchase of the year!,Positive,UAE,English,2025-02-16,False,2,5,3,4,2,65,10,5,Flipkart
28880,Craig Potter,30,OnePlus,OnePlus 11R,952.96,C$1315.08,CAD,1.38,3,Worth every penny. Highly recommended! No regrets buying this one.,Positive,Canada,English,2025-08-01,True,3,3,4,2,3,66,10,7,eBay
28881,Bakhshi Nadkarni,19,Motorola,Razr 40,415.92,₹34521.36,INR,83.0,4,Worth every penny. Highly recommended! No regrets buying this one.,Positive,India,Hindi,2023-10-01,True,3,4,3,4,3,66,10,10,eBay
28882,Ing. Giuseppina Kallert,35,OnePlus,OnePlus 12,373.67,€347.51,EUR,0.93,1,Camera quality is very poor indoors. Wouldn’t recommend.,Negative,Germany,German,2023-04-23,True,1,2,1,1,2,56,8,2,AliExpress
28883,Tiffany Davis,35,Motorola,Edge 50,780.41,د.إ2864.1,AED,3.67,2,Battery life could be slightly better. Fine but could be better.,Neutral,UAE,English,2024-08-25,True,3,1,2,1,1,64,11,4,eBay
28884,João Pedro Rodrigues,44,OnePlus,OnePlus Nord 3,908.88,R$5180.62,BRL,5.7,3,Display is crisp and vibrant — perfect for gaming. No regrets buying this one.,Positive,Brazil,Portuguese,2023-12-14,True,4,3,3,1,4,78,14,5,AliExpress
28885,Rhonda Parker,22,Google,Pixel 7a,618.36,C$853.34,CAD,1.38,4,Display is crisp and vibrant — perfect for gaming. No regrets buying this one.,Positive,Canada,English,2023-11-07,True,5,5,2,4,3,78,14,7,AliExpress
28886,Stanislaus Gierschner,28,Samsung,Galaxy S24,1270.72,€1181.77,EUR,0.93,3,Absolutely love this phone! The camera is next level. No regrets buying this one.,Positive,Germany,German,2024-01-12,True,2,2,5,3,3,81,14,6,Amazon
28887,Susan Murray,38,Apple,iPhone 15 Pro,1227.6,A$1878.23,AUD,1.53,3,"Design is okay, a bit bulky though. Average experience overall.",Neutral,Australia,English,2023-05-21,True,5,3,2,1,2,63,10,0,BestBuy
28888,Tina Coleman,40,Xiaomi,Mi 13 Pro,299.01,د.إ1097.37,AED,3.67,2,Overheats quickly while gaming. Very disappointed.,Negative,UAE,English,2023-08-07,True,1,2,2,1,1,50,6,4,Flipkart
28889,Michelle Rose,23,Samsung,Galaxy S24,994.32,C$1372.16,CAD,1.38,2,Battery life could be slightly better. Average experience overall.,Neutral,Canada,English,2023-07-01,True,3,1,3,1,2,66,9,1,AliExpress
28890,Ekiya Kala,18,Apple,iPhone 14,1490.04,₹123673.32,INR,83.0,4,Fast charging is a lifesaver. No regrets buying this one.,Positive,India,Hindi,2023-07-04,True,4,2,2,3,4,57,10,5,Flipkart
28891,Sarah Mccarthy,43,OnePlus,OnePlus 11R,759.03,$759.03,USD,1.0,5,Battery easily lasts a day with heavy use. Loving it so far!,Positive,USA,English,2024-06-24,True,3,3,4,5,5,60,12,4,BestBuy
28892,Tomislav Gotthard,18,OnePlus,OnePlus 12,700.86,€651.8,EUR,0.93,4,"Face unlock is instant, super smooth. Best purchase of the year!",Positive,Germany,German,2022-12-09,False,3,3,5,5,4,64,11,8,eBay
28893,Dr Charlie Jackson,52,Google,Pixel 7a,821.75,£640.97,GBP,0.78,3,Fast charging is a lifesaver. Absolutely worth it!,Positive,UK,English,2024-09-11,False,3,3,1,2,2,50,8,6,Amazon
28894,John Zuniga,22,Apple,iPhone 14,1401.34,$1401.34,USD,1.0,5,Battery easily lasts a day with heavy use. Absolutely worth it!,Positive,USA,English,2025-08-15,True,4,3,4,5,3,63,11,4,BestBuy
28895,Blanka Schüler B.A.,30,Google,Pixel 6,549.12,€510.68,EUR,0.93,1,Charging is very slow compared to other brands. Not up to the mark.,Negative,Germany,German,2024-02-08,True,1,1,1,1,2,67,13,2,Amazon
28896,Joseph Sanders,32,Google,Pixel 8,515.69,A$789.01,AUD,1.53,2,Not worth the money spent. Very disappointed.,Negative,Australia,English,2023-08-16,False,1,3,1,2,1,45,7,2,eBay
28897,Jurij Jäkel,51,Xiaomi,Redmi Note 13,648.69,€603.28,EUR,0.93,3,Neutral feelings — neither great nor bad. Average experience overall.,Neutral,Germany,German,2024-12-08,True,3,4,2,3,3,69,10,1,eBay
28898,Michael Davis,36,Apple,iPhone SE,976.19,C$1347.14,CAD,1.38,5,Design feels premium and stylish. Loving it so far!,Positive,Canada,English,2023-06-06,True,4,5,4,4,2,51,9,6,Flipkart
28899,Franz Fiebig,40,Samsung,Galaxy S24,1022.34,€950.78,EUR,0.93,1,Camera quality is very poor indoors. Very disappointed.,Negative,Germany,German,2025-08-25,True,2,1,1,1,1,55,8,2,Amazon
28900,Ernest Hettner B.Eng.,31,Samsung,Galaxy A55,1109.38,€1031.72,EUR,0.93,5,Fast charging is a lifesaver. Loving it so far!,Positive,Germany,German,2025-08-27,True,5,5,4,5,5,47,9,7,AliExpress
28901,Melissa Leon,31,Google,Pixel 8,842.6,د.إ3092.34,AED,3.67,4,Smooth performance even after months of use. Loving it so far!,Positive,UAE,English,2024-05-12,True,3,4,3,5,4,62,11,1,Amazon
28902,Mason Chaudhuri,50,Xiaomi,Poco X6,551.56,₹45779.48,INR,83.0,4,Fast charging is a lifesaver. Loving it so far!,Positive,India,Hindi,2025-06-15,False,4,5,5,3,3,47,9,5,AliExpress
28903,Charles Woodard,36,Xiaomi,Mi 13 Pro,611.97,C$844.52,CAD,1.38,5,Smooth performance even after months of use. Loving it so far!,Positive,Canada,English,2023-03-20,True,4,3,4,4,3,62,11,2,Flipkart
28904,Dr. Claus-Peter Schüler B.A.,23,Apple,iPhone 15 Pro,968.01,€900.25,EUR,0.93,4,Design feels premium and stylish. Absolutely worth it!,Positive,Germany,German,2023-12-02,False,3,3,2,1,3,54,8,5,Amazon
28905,Rebecca Murphy,31,Motorola,Razr 40,379.63,$379.63,USD,1.0,3,"Performance is average, camera okay. Fine but could be better.",Neutral,USA,English,2024-11-09,False,2,3,1,5,4,62,10,2,BestBuy
28906,Mrs. Suzanne Vargas,28,Xiaomi,Poco X6,312.5,A$478.12,AUD,1.53,5,Display is crisp and vibrant — perfect for gaming. Best purchase of the year!,Positive,Australia,English,2024-11-02,True,4,5,4,4,5,77,14,5,Amazon
28907,James Hunt,44,OnePlus,OnePlus 12,697.25,د.إ2558.91,AED,3.67,3,Smooth performance even after months of use. Absolutely worth it!,Positive,UAE,English,2023-05-28,True,3,2,1,3,2,65,10,5,AliExpress
28908,Kimberly Hayden,25,Motorola,Edge 50,213.69,A$326.95,AUD,1.53,3,"Face unlock is instant, super smooth. Absolutely worth it!",Positive,Australia,English,2023-05-16,True,3,5,2,3,1,58,9,5,Amazon
28909,Diana Berry,33,OnePlus,OnePlus Nord 3,499.98,C$689.97,CAD,1.38,4,Display is crisp and vibrant — perfect for gaming. Absolutely worth it!,Positive,Canada,English,2024-07-01,True,2,4,3,4,3,71,12,3,BestBuy
28910,Emanuelly Borges,37,Xiaomi,Poco X6,293.74,R$1674.32,BRL,5.7,5,"Face unlock is instant, super smooth. Loving it so far!",Positive,Brazil,Portuguese,2023-02-26,True,4,5,5,5,3,55,10,2,eBay
28911,Travis Smith,38,Samsung,Galaxy S24,651.86,C$899.57,CAD,1.38,3,"Performance is average, camera okay. Okay for casual use.",Neutral,Canada,English,2023-04-03,True,4,3,4,1,2,57,9,1,Flipkart
28912,Dr. Eduardo Guerra,33,Motorola,Razr 40,757.27,R$4316.44,BRL,5.7,5,Design feels premium and stylish. Absolutely worth it!,Positive,Brazil,Portuguese,2025-04-08,True,4,5,5,4,5,54,8,4,BestBuy
28913,Anmol Aurora,44,Google,Pixel 8,1084.96,₹90051.68,INR,83.0,1,Charging is very slow compared to other brands. Wouldn’t recommend.,Negative,India,Hindi,2023-02-13,True,2,1,1,2,1,67,10,2,eBay
28914,Prof. Felizitas Loos,31,Google,Pixel 7a,909.99,€846.29,EUR,0.93,3,"Overall decent, but expected a bit more for the price. Fine but could be better.",Neutral,Germany,German,2025-02-07,True,4,2,4,2,2,80,15,2,BestBuy
28915,Viraj Sathe,29,Samsung,Galaxy Z Flip,972.43,₹80711.69,INR,83.0,1,"Overall decent, but expected a bit more for the price. Okay for casual use.",Neutral,India,Hindi,2024-03-23,True,1,1,1,1,1,75,14,5,eBay
28916,Gaurang Sahota,33,Xiaomi,Mi 13 Pro,445.87,₹37007.21,INR,83.0,1,Not worth the money spent. Returning this soon.,Negative,India,Hindi,2025-03-05,True,1,1,3,1,1,47,8,1,BestBuy
28917,Ellen Lyons,40,Motorola,Moto G Power,264.68,$264.68,USD,1.0,5,"Face unlock is instant, super smooth. Absolutely worth it!",Positive,USA,English,2025-07-02,True,4,3,3,4,4,58,9,7,Flipkart
28918,Toby Godfrey,24,Samsung,Galaxy S24,859.14,£670.13,GBP,0.78,1,Overheats quickly while gaming. Not up to the mark.,Negative,UK,English,2024-10-11,True,1,1,1,2,1,51,9,3,BestBuy
28919,André Campos,29,Motorola,Moto G Power,240.5,R$1370.85,BRL,5.7,2,Camera quality is very poor indoors. Returning this soon.,Negative,Brazil,Portuguese,2024-02-07,True,2,1,2,1,1,57,9,2,Flipkart
28920,Marcelo Ramos,30,Samsung,Galaxy S24,1269.47,R$7235.98,BRL,5.7,5,Build quality feels solid and durable. Loving it so far!,Positive,Brazil,Portuguese,2025-09-13,False,4,5,4,5,5,56,10,5,Flipkart
28921,Tobias Kambs-Hesse,37,Realme,Realme Narzo 70,329.16,€306.12,EUR,0.93,3,Build quality feels solid and durable. Absolutely worth it!,Positive,Germany,German,2023-10-01,True,2,3,3,2,3,59,9,4,Amazon
28922,Lynn Barnes,44,Samsung,Galaxy A55,641.87,£500.66,GBP,0.78,1,Camera quality is very poor indoors. Wouldn’t recommend.,Negative,UK,English,2023-01-11,False,1,1,1,1,1,56,8,1,Flipkart
28923,Raagini Jhaveri,33,Xiaomi,Redmi Note 13,608.24,₹50483.92,INR,83.0,2,Smooth performance even after months of use. Absolutely worth it!,Positive,India,Hindi,2024-07-08,False,3,2,2,3,1,65,10,8,Flipkart
28924,Ana Liz da Costa,26,Xiaomi,Poco X6,650.14,R$3705.8,BRL,5.7,3,"Overall decent, but expected a bit more for the price. Average experience overall.",Neutral,Brazil,Portuguese,2024-06-03,True,4,3,2,3,2,82,13,2,Amazon
28925,Amber Gibson,18,OnePlus,OnePlus Nord 3,550.29,د.إ2019.56,AED,3.67,1,Speaker quality is bad and muffled. Not up to the mark.,Negative,UAE,English,2024-06-09,True,3,1,1,1,1,55,11,2,eBay
28926,Laura Miller,40,Motorola,Edge 50,408.83,£318.89,GBP,0.78,2,"Performance is average, camera okay. Average experience overall.",Neutral,UK,English,2023-10-08,True,1,1,3,2,1,64,8,3,AliExpress
28927,Mandy Hardy,38,Xiaomi,Redmi Note 13,373.78,£291.55,GBP,0.78,3,Worth every penny. Highly recommended! Loving it so far!,Positive,UK,English,2025-10-21,False,2,3,1,5,3,56,9,3,BestBuy
28928,Simon Kibe,45,Realme,Realme Narzo 70,576.88,₹47881.04,INR,83.0,4,Display is crisp and vibrant — perfect for gaming. Absolutely worth it!,Positive,India,Hindi,2023-06-12,True,3,2,5,5,5,71,12,10,eBay
28929,Manuella Sales,24,Samsung,Galaxy A55,615.99,R$3511.14,BRL,5.7,5,Battery easily lasts a day with heavy use. No regrets buying this one.,Positive,Brazil,Portuguese,2022-11-03,True,5,5,3,4,5,70,13,7,eBay
28930,Melina Rezende,27,Google,Pixel 8,683.65,R$3896.8,BRL,5.7,1,Battery drains too fast even on standby. Very disappointed.,Negative,Brazil,Portuguese,2022-12-25,True,1,2,1,1,1,59,9,0,BestBuy
28931,Frau Evangelia Hörle,28,Samsung,Galaxy Note 20,1060.79,€986.53,EUR,0.93,3,Battery drains too fast even on standby. Wouldn’t recommend.,Negative,Germany,German,2023-07-04,False,3,2,2,2,2,60,9,2,AliExpress
28932,Jennifer Hanna,37,Motorola,Edge 50,733.85,$733.85,USD,1.0,3,Fast charging is a lifesaver. Best purchase of the year!,Positive,USA,English,2023-11-20,True,3,2,1,4,3,56,10,3,eBay
28933,Frau Maria-Luise Briemer,39,OnePlus,OnePlus Nord 3,377.95,€351.49,EUR,0.93,2,Battery life could be slightly better. Average experience overall.,Neutral,Germany,German,2024-12-06,True,2,1,1,1,4,66,9,1,Flipkart
